pedido_id;data_pedido;status;cliente_id;nome_cliente;cidade;estado;grupo;categoria;produto_id;quantidade;preco_unitario;valor_item_total
494825;2025-01-27 14:33:19;CONFIRMADO;87326;Amanda Lima;SÃO PAULO;PA;C;ROUPAS;4317;1;416,97;416,97
223661;2025-07-07 21:45:06;CANCELADO;27475;Rebeca Dias;RIO DE JANEIRO;PI;A;DECORAÇÃO;6560;2;913,72;1827,44
223661;2025-07-07 21:45:06;CANCELADO;27475;Rebeca Dias;RIO DE JANEIRO;PI;A;LIVROS;9307;1;169,21;169,21
405821;2025-07-02 09:25:10;CONFIRMADO;23245;Vitor Hugo Correia;SÃO PAULO;SC;C;ALIMENTOS;4848;1;769,52;769,52
405821;2025-07-02 09:25:10;CONFIRMADO;23245;Vitor Hugo Correia;SÃO PAULO;SC;C;BRINQUEDOS;4573;1;265,98;265,98
405821;2025-07-02 09:25:10;CONFIRMADO;23245;Vitor Hugo Correia;SÃO PAULO;SC;C;LIVROS;1313;2;279,37;558,74
405821;2025-07-02 09:25:10;CONFIRMADO;23245;Vitor Hugo Correia;SÃO PAULO;SC;C;LIVROS;5431;1;749,18;749,18
405821;2025-07-02 09:25:10;CONFIRMADO;23245;Vitor Hugo Correia;SÃO PAULO;SC;C;LIVROS;7078;2;880,2;1760,4
645270;2023-09-20 19:22:45;CONFIRMADO;66383;Clara Lima;CURITIBA;AC;A;LIVROS;6131;1;138,73;138,73
645270;2023-09-20 19:22:45;CONFIRMADO;66383;Clara Lima;CURITIBA;AC;A;ROUPAS;9635;2;757,55;1515,1
645270;2023-09-20 19:22:45;CONFIRMADO;66383;Clara Lima;CURITIBA;AC;A;ROUPAS;9866;1;959,88;959,88
645270;2023-09-20 19:22:45;CONFIRMADO;66383;Clara Lima;CURITIBA;AC;A;ELETRÔNICOS;6386;2;274,03;548,06
382476;2024-09-24 22:06:35;CONFIRMADO;48788;Gustavo Henrique Pereira;SÃO PAULO;RR;B;ROUPAS;6028;1;163,87;163,87
382476;2024-09-24 22:06:35;CONFIRMADO;48788;Gustavo Henrique Pereira;SÃO PAULO;RR;B;ESPORTES;5349;3;813,72;2441,16
382476;2024-09-24 22:06:35;CONFIRMADO;48788;Gustavo Henrique Pereira;SÃO PAULO;RR;B;ESPORTES;4732;3;455,79;1367,37
151991;2024-04-02 10:30:14;CANCELADO;33976;Isadora Moraes;GOIÂNIA;DF;A;LIVROS;1263;2;581,64;1163,28
151991;2024-04-02 10:30:14;CANCELADO;33976;Isadora Moraes;GOIÂNIA;DF;A;ESPORTES;8376;3;118,04;354,12
151991;2024-04-02 10:30:14;CANCELADO;33976;Isadora Moraes;GOIÂNIA;DF;A;LIVROS;5426;3;760,41;2281,23
568387;2024-11-08 18:19:45;CONFIRMADO;75928;Dr. Thiago Silva;SÃO PAULO;MG;B;ESPORTES;1442;3;738,27;2214,81
568387;2024-11-08 18:19:45;CONFIRMADO;75928;Dr. Thiago Silva;SÃO PAULO;MG;B;ROUPAS;9858;2;997,49;1994,98
568387;2024-11-08 18:19:45;CONFIRMADO;75928;Dr. Thiago Silva;SÃO PAULO;MG;B;ROUPAS;4692;1;709,15;709,15
902116;2023-11-11 23:54:57;CONFIRMADO;82666;Ana Júlia Ramos;RIO DE JANEIRO;RO;B;DECORAÇÃO;8958;3;501,66;1504,98
902116;2023-11-11 23:54:57;CONFIRMADO;82666;Ana Júlia Ramos;RIO DE JANEIRO;RO;B;ELETRÔNICOS;2829;3;679,79;2039,37
902116;2023-11-11 23:54:57;CONFIRMADO;82666;Ana Júlia Ramos;RIO DE JANEIRO;RO;B;ROUPAS;4546;2;212,83;425,66
902116;2023-11-11 23:54:57;CONFIRMADO;82666;Ana Júlia Ramos;RIO DE JANEIRO;RO;B;ELETRÔNICOS;1457;3;556,0;1668,0
902116;2023-11-11 23:54:57;CONFIRMADO;82666;Ana Júlia Ramos;RIO DE JANEIRO;RO;B;ROUPAS;6036;2;782,57;1565,14
547310;2023-10-04 13:26:03;CONFIRMADO;45796;Yago das Neves;RIO DE JANEIRO;RS;A;BRINQUEDOS;3727;3;451,24;1353,72
547310;2023-10-04 13:26:03;CONFIRMADO;45796;Yago das Neves;RIO DE JANEIRO;RS;A;ROUPAS;3165;1;715,0;715,0
135440;2024-01-13 12:05:05;CONFIRMADO;36467;Sr. Diego Santos;SÃO PAULO;AP;B;ESPORTES;3764;3;149,7;449,1
135440;2024-01-13 12:05:05;CONFIRMADO;36467;Sr. Diego Santos;SÃO PAULO;AP;B;DECORAÇÃO;2309;1;414,57;414,57
187394;2023-11-15 02:16:36;PENDENTE;52390;João Felipe Silveira;SÃO PAULO;MT;A;ROUPAS;9463;3;118,31;354,93
187394;2023-11-15 02:16:36;PENDENTE;52390;João Felipe Silveira;SÃO PAULO;MT;A;ALIMENTOS;9147;3;197,24;591,72
848103;2024-07-14 21:44:39;CANCELADO;32389;Carolina Monteiro;SÃO PAULO;SP;A;DECORAÇÃO;8103;1;692,15;692,15
341977;2024-12-08 20:53:45;CONFIRMADO;63822;Sra. Luana Cunha;SÃO PAULO;MA;C;BRINQUEDOS;4689;2;14,2;28,4
164995;2025-03-04 21:11:09;PENDENTE;34522;Anthony Ramos;BELO HORIZONTE;PE;A;BRINQUEDOS;9588;1;781,33;781,33
164995;2025-03-04 21:11:09;PENDENTE;34522;Anthony Ramos;BELO HORIZONTE;PE;A;ROUPAS;7777;1;738,13;738,13
164995;2025-03-04 21:11:09;PENDENTE;34522;Anthony Ramos;BELO HORIZONTE;PE;A;LIVROS;2131;3;530,31;1590,93
164995;2025-03-04 21:11:09;PENDENTE;34522;Anthony Ramos;BELO HORIZONTE;PE;A;ROUPAS;5850;1;24,19;24,19
718787;2025-06-24 11:20:26;CANCELADO;83463;Luiz Henrique Fernandes;RIO DE JANEIRO;RR;C;ROUPAS;8678;2;490,92;981,84
718787;2025-06-24 11:20:26;CANCELADO;83463;Luiz Henrique Fernandes;RIO DE JANEIRO;RR;C;ROUPAS;2772;3;199,08;597,24
718787;2025-06-24 11:20:26;CANCELADO;83463;Luiz Henrique Fernandes;RIO DE JANEIRO;RR;C;LIVROS;9863;1;717,74;717,74
957053;2024-03-21 14:22:08;CONFIRMADO;62240;Luna Aragão;BELO HORIZONTE;RR;A;ELETRÔNICOS;3063;2;379,95;759,9
957053;2024-03-21 14:22:08;CONFIRMADO;62240;Luna Aragão;BELO HORIZONTE;RR;A;ELETRÔNICOS;3474;3;291,93;875,79
957053;2024-03-21 14:22:08;CONFIRMADO;62240;Luna Aragão;BELO HORIZONTE;RR;A;ELETRÔNICOS;4600;2;842,74;1685,48
957053;2024-03-21 14:22:08;CONFIRMADO;62240;Luna Aragão;BELO HORIZONTE;RR;A;ELETRÔNICOS;3659;2;992,38;1984,76
957053;2024-03-21 14:22:08;CONFIRMADO;62240;Luna Aragão;BELO HORIZONTE;RR;A;ROUPAS;1383;1;378,89;378,89
786037;2025-02-21 10:41:31;CONFIRMADO;61585;Marcela da Rosa;BELO HORIZONTE;AP;B;ESPORTES;3677;2;923,33;1846,66
786037;2025-02-21 10:41:31;CONFIRMADO;61585;Marcela da Rosa;BELO HORIZONTE;AP;B;ROUPAS;3419;1;369,21;369,21
786037;2025-02-21 10:41:31;CONFIRMADO;61585;Marcela da Rosa;BELO HORIZONTE;AP;B;ELETRÔNICOS;9985;1;621,85;621,85
743772;2023-12-01 14:03:37;CONFIRMADO;33314;Lucas Rezende;MARANHÃO;AL;A;ELETRÔNICOS;4967;2;247,19;494,38
743772;2023-12-01 14:03:37;CONFIRMADO;33314;Lucas Rezende;MARANHÃO;AL;A;ALIMENTOS;3803;1;280,62;280,62
743772;2023-12-01 14:03:37;CONFIRMADO;33314;Lucas Rezende;MARANHÃO;AL;A;ESPORTES;6045;1;45,23;45,23
856672;2024-03-15 05:05:11;CONFIRMADO;80906;Stella Lopes;MARANHÃO;RN;B;LIVROS;6474;1;101,97;101,97
856672;2024-03-15 05:05:11;CONFIRMADO;80906;Stella Lopes;MARANHÃO;RN;B;LIVROS;2267;1;747,58;747,58
856672;2024-03-15 05:05:11;CONFIRMADO;80906;Stella Lopes;MARANHÃO;RN;B;ELETRÔNICOS;1996;3;385,36;1156,08
856672;2024-03-15 05:05:11;CONFIRMADO;80906;Stella Lopes;MARANHÃO;RN;B;BRINQUEDOS;9077;2;604,55;1209,1
162375;2023-08-03 10:07:50;CONFIRMADO;13014;Sophia Caldeira;SÃO PAULO;MA;C;LIVROS;7078;3;880,2;2640,6
162375;2023-08-03 10:07:50;CONFIRMADO;13014;Sophia Caldeira;SÃO PAULO;MA;C;ELETRÔNICOS;5004;2;415,29;830,58
831165;2025-03-11 15:10:22;CONFIRMADO;48188;Maria Fernanda Nogueira;GOIÂNIA;PB;A;DECORAÇÃO;2382;3;336,87;1010,61
831165;2025-03-11 15:10:22;CONFIRMADO;48188;Maria Fernanda Nogueira;GOIÂNIA;PB;A;ROUPAS;9635;1;757,55;757,55
161890;2025-02-05 16:22:19;CONFIRMADO;97429;Emanuelly Jesus;SÃO PAULO;ES;C;ESPORTES;4143;2;750,05;1500,1
161890;2025-02-05 16:22:19;CONFIRMADO;97429;Emanuelly Jesus;SÃO PAULO;ES;C;ELETRÔNICOS;4618;3;492,86;1478,58
161890;2025-02-05 16:22:19;CONFIRMADO;97429;Emanuelly Jesus;SÃO PAULO;ES;C;ELETRÔNICOS;1320;1;371,09;371,09
161890;2025-02-05 16:22:19;CONFIRMADO;97429;Emanuelly Jesus;SÃO PAULO;ES;C;ROUPAS;5624;2;619,92;1239,84
978691;2024-12-09 05:05:22;CONFIRMADO;20453;Sophie Vieira;GOIÂNIA;PR;A;DECORAÇÃO;2611;3;394,98;1184,94
978691;2024-12-09 05:05:22;CONFIRMADO;20453;Sophie Vieira;GOIÂNIA;PR;A;ROUPAS;1051;3;563,16;1689,48
978691;2024-12-09 05:05:22;CONFIRMADO;20453;Sophie Vieira;GOIÂNIA;PR;A;ESPORTES;4263;1;690,28;690,28
379447;2024-05-09 18:04:57;CONFIRMADO;58389;Kamilly Fogaça;GOIÂNIA;BA;C;ESPORTES;1233;1;43,38;43,38
379447;2024-05-09 18:04:57;CONFIRMADO;58389;Kamilly Fogaça;GOIÂNIA;BA;C;ROUPAS;8801;1;590,91;590,91
379447;2024-05-09 18:04:57;CONFIRMADO;58389;Kamilly Fogaça;GOIÂNIA;BA;C;ROUPAS;4860;2;366,97;733,94
379447;2024-05-09 18:04:57;CONFIRMADO;58389;Kamilly Fogaça;GOIÂNIA;BA;C;ELETRÔNICOS;2736;1;109,98;109,98
278340;2024-03-17 01:41:17;PENDENTE;92108;Ana Beatriz Melo;SÃO PAULO;PR;C;ELETRÔNICOS;6386;2;274,03;548,06
278340;2024-03-17 01:41:17;PENDENTE;92108;Ana Beatriz Melo;SÃO PAULO;PR;C;LIVROS;9657;2;814,61;1629,22
278340;2024-03-17 01:41:17;PENDENTE;92108;Ana Beatriz Melo;SÃO PAULO;PR;C;LIVROS;5276;3;921,88;2765,64
238317;2024-05-12 22:58:24;PENDENTE;42210;Laura Nogueira;BELO HORIZONTE;ES;B;DECORAÇÃO;1044;1;453,69;453,69
238317;2024-05-12 22:58:24;PENDENTE;42210;Laura Nogueira;BELO HORIZONTE;ES;B;DECORAÇÃO;1371;3;780,23;2340,69
238317;2024-05-12 22:58:24;PENDENTE;42210;Laura Nogueira;BELO HORIZONTE;ES;B;ELETRÔNICOS;5448;2;255,02;510,04
238317;2024-05-12 22:58:24;PENDENTE;42210;Laura Nogueira;BELO HORIZONTE;ES;B;LIVROS;5329;2;69,5;139,0
238317;2024-05-12 22:58:24;PENDENTE;42210;Laura Nogueira;BELO HORIZONTE;ES;B;ALIMENTOS;3227;3;957,61;2872,83
269290;2025-06-08 16:32:33;CONFIRMADO;45179;João Lucas Pereira;MARANHÃO;MT;C;ESPORTES;4263;2;690,28;1380,56
269290;2025-06-08 16:32:33;CONFIRMADO;45179;João Lucas Pereira;MARANHÃO;MT;C;LIVROS;3342;3;498,71;1496,13
269290;2025-06-08 16:32:33;CONFIRMADO;45179;João Lucas Pereira;MARANHÃO;MT;C;ESPORTES;2388;1;247,21;247,21
269290;2025-06-08 16:32:33;CONFIRMADO;45179;João Lucas Pereira;MARANHÃO;MT;C;DECORAÇÃO;7554;1;487,38;487,38
137300;2024-02-20 21:54:12;CONFIRMADO;73242;Sra. Rebeca Mendes;RIO DE JANEIRO;SC;A;ELETRÔNICOS;9351;3;740,81;2222,43
137300;2024-02-20 21:54:12;CONFIRMADO;73242;Sra. Rebeca Mendes;RIO DE JANEIRO;SC;A;ELETRÔNICOS;4059;1;612,8;612,8
137300;2024-02-20 21:54:12;CONFIRMADO;73242;Sra. Rebeca Mendes;RIO DE JANEIRO;SC;A;ROUPAS;7054;2;284,13;568,26
137300;2024-02-20 21:54:12;CONFIRMADO;73242;Sra. Rebeca Mendes;RIO DE JANEIRO;SC;A;ROUPAS;7199;2;440,4;880,8
575278;2024-12-08 13:26:53;CANCELADO;35476;Miguel Duarte;MARANHÃO;SP;B;LIVROS;9432;1;304,54;304,54
575278;2024-12-08 13:26:53;CANCELADO;35476;Miguel Duarte;MARANHÃO;SP;B;LIVROS;1313;3;279,37;838,11
575278;2024-12-08 13:26:53;CANCELADO;35476;Miguel Duarte;MARANHÃO;SP;B;LIVROS;9863;3;717,74;2153,22
718119;2024-06-17 07:27:08;CONFIRMADO;13868;Rafaela Novaes;SÃO PAULO;ES;A;ELETRÔNICOS;1594;3;546,07;1638,21
718119;2024-06-17 07:27:08;CONFIRMADO;13868;Rafaela Novaes;SÃO PAULO;ES;A;ELETRÔNICOS;1320;3;371,09;1113,27
826838;2024-01-24 19:23:23;CONFIRMADO;99119;Joaquim Martins;MARANHÃO;MT;B;BRINQUEDOS;9079;2;93,07;186,14
826838;2024-01-24 19:23:23;CONFIRMADO;99119;Joaquim Martins;MARANHÃO;MT;B;ELETRÔNICOS;1334;1;834,24;834,24
826838;2024-01-24 19:23:23;CONFIRMADO;99119;Joaquim Martins;MARANHÃO;MT;B;ROUPAS;5155;3;925,31;2775,93
826838;2024-01-24 19:23:23;CONFIRMADO;99119;Joaquim Martins;MARANHÃO;MT;B;ROUPAS;8846;3;68,05;204,15
826838;2024-01-24 19:23:23;CONFIRMADO;99119;Joaquim Martins;MARANHÃO;MT;B;ROUPAS;7929;2;330,8;661,6
453847;2025-07-08 20:10:45;PENDENTE;88982;Ana Carolina da Mota;RIO DE JANEIRO;PI;C;ELETRÔNICOS;4365;2;203,44;406,88
453847;2025-07-08 20:10:45;PENDENTE;88982;Ana Carolina da Mota;RIO DE JANEIRO;PI;C;ELETRÔNICOS;9474;1;852,48;852,48
453847;2025-07-08 20:10:45;PENDENTE;88982;Ana Carolina da Mota;RIO DE JANEIRO;PI;C;ROUPAS;5275;2;256,39;512,78
453847;2025-07-08 20:10:45;PENDENTE;88982;Ana Carolina da Mota;RIO DE JANEIRO;PI;C;ROUPAS;8678;3;490,92;1472,76
516978;2024-05-15 20:37:07;PENDENTE;81850;Rodrigo Aragão;SÃO PAULO;TO;C;LIVROS;8697;1;882,65;882,65
516978;2024-05-15 20:37:07;PENDENTE;81850;Rodrigo Aragão;SÃO PAULO;TO;C;DECORAÇÃO;8076;3;77,49;232,47
516978;2024-05-15 20:37:07;PENDENTE;81850;Rodrigo Aragão;SÃO PAULO;TO;C;ROUPAS;1984;2;51,61;103,22
516978;2024-05-15 20:37:07;PENDENTE;81850;Rodrigo Aragão;SÃO PAULO;TO;C;LIVROS;4272;3;269,87;809,61
981094;2025-04-10 11:45:26;CONFIRMADO;81809;Ana Laura Cunha;SÃO PAULO;GO;B;ESPORTES;9606;2;655,21;1310,42
981094;2025-04-10 11:45:26;CONFIRMADO;81809;Ana Laura Cunha;SÃO PAULO;GO;B;LIVROS;1682;2;86,78;173,56
981094;2025-04-10 11:45:26;CONFIRMADO;81809;Ana Laura Cunha;SÃO PAULO;GO;B;LIVROS;8777;1;124,21;124,21
981094;2025-04-10 11:45:26;CONFIRMADO;81809;Ana Laura Cunha;SÃO PAULO;GO;B;ESPORTES;9184;1;803,95;803,95
981094;2025-04-10 11:45:26;CONFIRMADO;81809;Ana Laura Cunha;SÃO PAULO;GO;B;ALIMENTOS;4848;3;769,52;2308,56
447988;2024-11-22 16:51:34;CONFIRMADO;76511;Clarice Gonçalves;SÃO PAULO;RR;B;ELETRÔNICOS;3558;2;202,56;405,12
447988;2024-11-22 16:51:34;CONFIRMADO;76511;Clarice Gonçalves;SÃO PAULO;RR;B;ELETRÔNICOS;4474;1;555,43;555,43
843280;2024-12-30 17:40:15;CONFIRMADO;12451;Davi Lima;SÃO PAULO;MT;B;ROUPAS;5330;3;978,32;2934,96
843280;2024-12-30 17:40:15;CONFIRMADO;12451;Davi Lima;SÃO PAULO;MT;B;BRINQUEDOS;7359;1;83,91;83,91
843280;2024-12-30 17:40:15;CONFIRMADO;12451;Davi Lima;SÃO PAULO;MT;B;ELETRÔNICOS;9910;1;464,45;464,45
843280;2024-12-30 17:40:15;CONFIRMADO;12451;Davi Lima;SÃO PAULO;MT;B;ROUPAS;8649;3;943,39;2830,17
843280;2024-12-30 17:40:15;CONFIRMADO;12451;Davi Lima;SÃO PAULO;MT;B;ELETRÔNICOS;1351;2;666,72;1333,44
625481;2025-03-11 07:32:39;PENDENTE;65579;Bruna Ramos;MARANHÃO;AP;A;ESPORTES;3764;1;149,7;149,7
845905;2024-12-12 12:32:23;CONFIRMADO;51916;Beatriz Silveira;RIO DE JANEIRO;RR;C;ROUPAS;4546;1;212,83;212,83
469822;2024-03-29 12:03:49;CONFIRMADO;61968;Vinicius Peixoto;MARANHÃO;MG;C;LIVROS;9089;3;244,82;734,46
469822;2024-03-29 12:03:49;CONFIRMADO;61968;Vinicius Peixoto;MARANHÃO;MG;C;LIVROS;5024;3;125,77;377,31
762706;2025-06-11 07:21:55;CONFIRMADO;51463;Dr. Guilherme Ramos;GOIÂNIA;MG;B;ROUPAS;1486;2;733,91;1467,82
762706;2025-06-11 07:21:55;CONFIRMADO;51463;Dr. Guilherme Ramos;GOIÂNIA;MG;B;ELETRÔNICOS;6146;1;597,68;597,68
210942;2024-09-09 12:00:13;PENDENTE;76403;Sr. Enzo Gabriel Lopes;CURITIBA;PE;B;ROUPAS;2346;3;824,52;2473,56
466341;2023-08-29 00:35:16;CONFIRMADO;74105;Rebeca Barros;SÃO PAULO;TO;B;BRINQUEDOS;9588;3;781,33;2343,99
466341;2023-08-29 00:35:16;CONFIRMADO;74105;Rebeca Barros;SÃO PAULO;TO;B;BRINQUEDOS;7261;2;482,1;964,2
466341;2023-08-29 00:35:16;CONFIRMADO;74105;Rebeca Barros;SÃO PAULO;TO;B;BRINQUEDOS;1214;2;565,15;1130,3
466341;2023-08-29 00:35:16;CONFIRMADO;74105;Rebeca Barros;SÃO PAULO;TO;B;ROUPAS;1211;1;701,91;701,91
643201;2024-09-07 01:55:53;CONFIRMADO;37263;Leandro Pereira;SÃO PAULO;AC;A;LIVROS;9432;2;304,54;609,08
472675;2024-02-01 10:14:17;CONFIRMADO;88306;Marcelo Ferreira;SÃO PAULO;PA;B;ROUPAS;1907;1;915,32;915,32
472675;2024-02-01 10:14:17;CONFIRMADO;88306;Marcelo Ferreira;SÃO PAULO;PA;B;DECORAÇÃO;1371;2;780,23;1560,46
472675;2024-02-01 10:14:17;CONFIRMADO;88306;Marcelo Ferreira;SÃO PAULO;PA;B;ROUPAS;1568;3;170,59;511,77
472675;2024-02-01 10:14:17;CONFIRMADO;88306;Marcelo Ferreira;SÃO PAULO;PA;B;DECORAÇÃO;1889;3;85,74;257,22
223807;2023-09-05 08:00:07;CONFIRMADO;48483;Paulo da Paz;SÃO PAULO;AC;B;LIVROS;6220;1;582,67;582,67
870272;2024-06-14 01:04:47;CANCELADO;80203;Ana Luiza Vieira;RIO DE JANEIRO;SE;B;ESPORTES;7841;1;170,44;170,44
870272;2024-06-14 01:04:47;CANCELADO;80203;Ana Luiza Vieira;RIO DE JANEIRO;SE;B;LIVROS;5136;2;487,26;974,52
870272;2024-06-14 01:04:47;CANCELADO;80203;Ana Luiza Vieira;RIO DE JANEIRO;SE;B;LIVROS;1681;1;357,29;357,29
870272;2024-06-14 01:04:47;CANCELADO;80203;Ana Luiza Vieira;RIO DE JANEIRO;SE;B;LIVROS;1362;1;709,3;709,3
870272;2024-06-14 01:04:47;CANCELADO;80203;Ana Luiza Vieira;RIO DE JANEIRO;SE;B;ROUPAS;3277;2;125,13;250,26
727382;2025-05-27 09:26:03;PENDENTE;57131;Nicole Cardoso;SÃO PAULO;AP;A;DECORAÇÃO;5220;2;65,1;130,2
305147;2023-10-20 11:58:31;CONFIRMADO;62802;Otávio da Paz;BELO HORIZONTE;PA;C;ROUPAS;2118;3;366,04;1098,12
305147;2023-10-20 11:58:31;CONFIRMADO;62802;Otávio da Paz;BELO HORIZONTE;PA;C;ROUPAS;9463;1;118,31;118,31
305147;2023-10-20 11:58:31;CONFIRMADO;62802;Otávio da Paz;BELO HORIZONTE;PA;C;ROUPAS;7255;1;967,89;967,89
305147;2023-10-20 11:58:31;CONFIRMADO;62802;Otávio da Paz;BELO HORIZONTE;PA;C;BRINQUEDOS;9079;2;93,07;186,14
313372;2024-02-18 20:26:59;CONFIRMADO;81908;Ana Sophia Pereira;SÃO PAULO;BA;A;BRINQUEDOS;7106;2;349,38;698,76
313372;2024-02-18 20:26:59;CONFIRMADO;81908;Ana Sophia Pereira;SÃO PAULO;BA;A;LIVROS;5431;2;749,18;1498,36
930143;2023-12-30 06:21:52;CONFIRMADO;79530;Mariana Alves;CURITIBA;PA;B;BRINQUEDOS;7989;3;526,81;1580,43
930143;2023-12-30 06:21:52;CONFIRMADO;79530;Mariana Alves;CURITIBA;PA;B;ROUPAS;9986;2;203,89;407,78
930143;2023-12-30 06:21:52;CONFIRMADO;79530;Mariana Alves;CURITIBA;PA;B;ELETRÔNICOS;7004;3;26,06;78,18
930143;2023-12-30 06:21:52;CONFIRMADO;79530;Mariana Alves;CURITIBA;PA;B;ROUPAS;8093;1;966,68;966,68
930143;2023-12-30 06:21:52;CONFIRMADO;79530;Mariana Alves;CURITIBA;PA;B;ALIMENTOS;9076;3;620,55;1861,65
537768;2023-12-27 20:30:01;CONFIRMADO;26265;Larissa Dias;BELO HORIZONTE;AP;B;ELETRÔNICOS;7405;1;562,73;562,73
537768;2023-12-27 20:30:01;CONFIRMADO;26265;Larissa Dias;BELO HORIZONTE;AP;B;ROUPAS;7454;2;439,61;879,22
537768;2023-12-27 20:30:01;CONFIRMADO;26265;Larissa Dias;BELO HORIZONTE;AP;B;BRINQUEDOS;1516;1;897,55;897,55
343105;2024-03-19 22:00:50;CONFIRMADO;92557;Dra. Bruna Barros;MARANHÃO;RS;C;ROUPAS;8718;2;858,62;1717,24
343105;2024-03-19 22:00:50;CONFIRMADO;92557;Dra. Bruna Barros;MARANHÃO;RS;C;LIVROS;3422;1;20,32;20,32
585056;2025-05-08 18:08:21;CONFIRMADO;82433;Srta. Sophia Costela;SÃO PAULO;PA;B;DECORAÇÃO;6486;1;218,29;218,29
585056;2025-05-08 18:08:21;CONFIRMADO;82433;Srta. Sophia Costela;SÃO PAULO;PA;B;ROUPAS;1486;1;733,91;733,91
585056;2025-05-08 18:08:21;CONFIRMADO;82433;Srta. Sophia Costela;SÃO PAULO;PA;B;ROUPAS;9635;1;757,55;757,55
917411;2023-09-03 16:20:18;CONFIRMADO;48300;Srta. Valentina Gonçalves;SÃO PAULO;MT;B;ELETRÔNICOS;8011;2;888,52;1777,04
917411;2023-09-03 16:20:18;CONFIRMADO;48300;Srta. Valentina Gonçalves;SÃO PAULO;MT;B;ELETRÔNICOS;7179;3;982,35;2947,05
917411;2023-09-03 16:20:18;CONFIRMADO;48300;Srta. Valentina Gonçalves;SÃO PAULO;MT;B;ROUPAS;7762;1;46,97;46,97
917411;2023-09-03 16:20:18;CONFIRMADO;48300;Srta. Valentina Gonçalves;SÃO PAULO;MT;B;ALIMENTOS;1343;3;559,24;1677,72
917411;2023-09-03 16:20:18;CONFIRMADO;48300;Srta. Valentina Gonçalves;SÃO PAULO;MT;B;ROUPAS;8718;3;858,62;2575,86
464477;2023-12-23 16:09:32;CONFIRMADO;28771;Srta. Juliana da Paz;RIO DE JANEIRO;PA;C;ELETRÔNICOS;4171;1;684,12;684,12
464477;2023-12-23 16:09:32;CONFIRMADO;28771;Srta. Juliana da Paz;RIO DE JANEIRO;PA;C;BRINQUEDOS;8574;3;905,17;2715,51
607978;2024-04-21 08:00:48;CONFIRMADO;91103;Clara das Neves;MARANHÃO;AM;A;ESPORTES;4127;2;896,05;1792,1
542950;2024-03-02 19:56:01;CONFIRMADO;90310;Daniel Nogueira;RIO DE JANEIRO;MA;B;ELETRÔNICOS;2736;1;109,98;109,98
542950;2024-03-02 19:56:01;CONFIRMADO;90310;Daniel Nogueira;RIO DE JANEIRO;MA;B;ELETRÔNICOS;7629;3;572,1;1716,3
542950;2024-03-02 19:56:01;CONFIRMADO;90310;Daniel Nogueira;RIO DE JANEIRO;MA;B;ROUPAS;4087;2;655,82;1311,64
542950;2024-03-02 19:56:01;CONFIRMADO;90310;Daniel Nogueira;RIO DE JANEIRO;MA;B;ELETRÔNICOS;7962;2;712,38;1424,76
632070;2023-12-25 03:31:59;CONFIRMADO;28614;Fernando da Mata;CURITIBA;MT;B;DECORAÇÃO;3187;1;522,81;522,81
632070;2023-12-25 03:31:59;CONFIRMADO;28614;Fernando da Mata;CURITIBA;MT;B;ESPORTES;4510;1;640,78;640,78
198422;2024-09-03 21:50:10;CANCELADO;13973;Yasmin Souza;RIO DE JANEIRO;RR;A;ELETRÔNICOS;3537;3;882,99;2648,97
491607;2025-04-13 14:30:53;CONFIRMADO;18925;Bernardo Alves;BELO HORIZONTE;MA;C;ESPORTES;1233;3;43,38;130,14
491607;2025-04-13 14:30:53;CONFIRMADO;18925;Bernardo Alves;BELO HORIZONTE;MA;C;ELETRÔNICOS;9494;3;331,93;995,79
491607;2025-04-13 14:30:53;CONFIRMADO;18925;Bernardo Alves;BELO HORIZONTE;MA;C;ALIMENTOS;3227;3;957,61;2872,83
943570;2024-02-03 15:20:57;CONFIRMADO;68171;Caroline Lopes;SÃO PAULO;AM;B;LIVROS;3342;1;498,71;498,71
943570;2024-02-03 15:20:57;CONFIRMADO;68171;Caroline Lopes;SÃO PAULO;AM;B;DECORAÇÃO;2805;1;738,33;738,33
943570;2024-02-03 15:20:57;CONFIRMADO;68171;Caroline Lopes;SÃO PAULO;AM;B;ROUPAS;2914;2;24,44;48,88
943570;2024-02-03 15:20:57;CONFIRMADO;68171;Caroline Lopes;SÃO PAULO;AM;B;LIVROS;1263;2;581,64;1163,28
664698;2025-01-30 20:49:01;CONFIRMADO;47371;Kamilly da Conceição;CURITIBA;PB;B;ROUPAS;5330;2;978,32;1956,64
664698;2025-01-30 20:49:01;CONFIRMADO;47371;Kamilly da Conceição;CURITIBA;PB;B;LIVROS;8472;2;161,87;323,74
819209;2024-11-16 09:55:01;PENDENTE;94328;Dr. Danilo Sales;SÃO PAULO;SC;A;DECORAÇÃO;2382;1;336,87;336,87
819209;2024-11-16 09:55:01;PENDENTE;94328;Dr. Danilo Sales;SÃO PAULO;SC;A;LIVROS;5136;1;487,26;487,26
819209;2024-11-16 09:55:01;PENDENTE;94328;Dr. Danilo Sales;SÃO PAULO;SC;A;ROUPAS;7820;2;209,56;419,12
945886;2023-09-01 06:07:34;CONFIRMADO;45116;Srta. Fernanda Costela;SÃO PAULO;BA;C;ROUPAS;6754;1;723,66;723,66
945886;2023-09-01 06:07:34;CONFIRMADO;45116;Srta. Fernanda Costela;SÃO PAULO;BA;C;ROUPAS;4084;2;106,73;213,46
